country,year,population,pop_repage,month,births,countrycode,TFR,CBR,GFR,modate
Bulgaria,2015,7177517,1570698.5,8,5305.47998046875,BGR,1.48,8.8701649,40.533405,667
Bulgaria,2015,7177517,1570698.5,9,5447.02001953125,BGR,1.52,9.1068039,41.614758,668
Bulgaria,2015,7177517,1570698.5,10,5452.27001953125,BGR,1.53,9.1155815,41.654869,669
Bulgaria,2015,7177517,1570698.5,11,5479.1201171875,BGR,1.54,9.1604719,41.860001,670
Bulgaria,2015,7177517,1570698.5,12,5309.56982421875,BGR,1.49,8.8770027,40.564651,671
Bulgaria,2016,7127434,1550325.5,1,5376.27001953125,BGR,1.52,9.0516787,41.613998,672
Bulgaria,2016,7127434,1550325.5,2,5444.240234375,BGR,1.54,9.1661158,42.140106,673
Bulgaria,2016,7127434,1550325.5,3,5379.3701171875,BGR,1.52,9.0568981,41.637993,674
Bulgaria,2016,7127434,1550325.5,4,5419.43017578125,BGR,1.54,9.1243439,41.948071,675
Bulgaria,2016,7127434,1550325.5,5,5370.52001953125,BGR,1.53,9.0419979,41.569489,676
Bulgaria,2016,7127434,1550325.5,6,5262.740234375,BGR,1.5,8.8605356,40.735241,677
Bulgaria,2016,7127434,1550325.5,7,5426.7001953125,BGR,1.55,9.1365843,42.004341,678
Bulgaria,2016,7127434,1550325.5,8,5470.06982421875,BGR,1.5599999,9.2096033,42.340034,679
Bulgaria,2016,7127434,1550325.5,9,5489.41015625,BGR,1.5700001,9.2421656,42.489735,680
Bulgaria,2016,7127434,1550325.5,10,5401.830078125,BGR,1.55,9.0947123,41.81184,681
Bulgaria,2016,7127434,1550325.5,11,5399.56982421875,BGR,1.55,9.0909071,41.794346,682
Bulgaria,2016,7127434,1550325.5,12,5446.75,BGR,1.5700001,9.1703405,42.159534,683
Bulgaria,2017,7075635.5,1528387,1,5401.83984375,BGR,1.5599999,9.1613083,42.412083,684
Bulgaria,2017,7075635.5,1528387,2,5304.25,BGR,1.54,8.9958,41.645866,685
Bulgaria,2017,7075635.5,1528387,3,5252.33984375,BGR,1.53,8.9077625,41.238297,686
Bulgaria,2017,7075635.5,1528387,4,5296.22998046875,BGR,1.54,8.9821978,41.582897,687
Bulgaria,2017,7075635.5,1528387,5,5555.7099609375,BGR,1.62,9.422266,43.620182,688
Bulgaria,2017,7075635.5,1528387,6,5372.08984375,BGR,1.5700001,9.1108532,42.178505,689
Bulgaria,2017,7075635.5,1528387,7,5379.14990234375,BGR,1.58,9.1228266,42.233936,690
Bulgaria,2017,7075635.5,1528387,8,5263.27978515625,BGR,1.55,8.9263163,41.324192,691
Bulgaria,2017,7075635.5,1528387,9,5332.5,BGR,1.5700001,9.0437107,41.867668,692
Bulgaria,2017,7075635.5,1528387,10,5303.77001953125,BGR,1.5599999,8.9949856,41.642097,693
Bulgaria,2017,7075635.5,1528387,11,5281.990234375,BGR,1.5599999,8.9580479,41.471096,694
Bulgaria,2017,7075635.5,1528387,12,5297.259765625,BGR,1.5700001,8.9839449,41.590984,695
Bulgaria,2018,7024745.5,1504459.5,1,5198.759765625,BGR,1.54,8.8807659,41.466797,696
Bulgaria,2018,7024745.5,1504459.5,2,5090.35986328125,BGR,1.51,8.6955919,40.602169,697
Bulgaria,2018,7024745.5,1504459.5,3,5265.27978515625,BGR,1.5700001,8.9943981,41.997379,698
Bulgaria,2018,7024745.5,1504459.5,4,5216.58984375,BGR,1.5599999,8.9112234,41.609016,699
Bulgaria,2018,7024745.5,1504459.5,5,5366.4599609375,BGR,1.61,9.1672392,42.80442,700
Bulgaria,2018,7024745.5,1504459.5,6,5229.2001953125,BGR,1.5700001,8.932765,41.709599,701
Bulgaria,2018,7024745.5,1504459.5,7,5168.02978515625,BGR,1.5599999,8.8282709,41.221687,702
Bulgaria,2018,7024745.5,1504459.5,8,5248.35986328125,BGR,1.58,8.9654951,41.862423,703
Bulgaria,2018,7024745.5,1504459.5,9,5076.77001953125,BGR,1.53,8.6723766,40.493771,704
Bulgaria,2018,7024745.5,1504459.5,10,5133.669921875,BGR,1.5599999,8.7695761,40.94762,705
Bulgaria,2018,7024745.5,1504459.5,11,5092.18994140625,BGR,1.55,8.6987181,40.616764,706
